Seq No.,UDISE Code,School Name,School Location
1,36231701826,TWREIS BOYS KANDUKUR,"State : Telangana
District : RANGAREDDY
Block : KANDUKUR"
2,36231701819,KGBV KANDUKUR,"State : Telangana
District : RANGAREDDY
Block : KANDUKUR"
3,36231701208,MJPTBCWR SCHOOL,"State : Telangana
District : RANGAREDDY
Block : KANDUKUR"
4,36231701824,TSWREIS BOYS (KANDUKUR),"State : Telangana
District : RANGAREDDY
Block : KANDUKUR"
5,36231701207,MJPTBCW SCHOOL,"State : Telangana
District : RANGAREDDY
Block : KANDUKUR"
