Seq No.,UDISE Code,School Name,School Location
1,36231803401,MJPTBCWREIS SCHOOL,"State : Telangana
District : RANGAREDDY
Block : MAHESHWARAM"
2,36231801922,KGBV MAHESHWARAM,"State : Telangana
District : RANGAREDDY
Block : MAHESHWARAM"
3,36231801941,MJPTBCWR SCHOOL B NAGULDONI THANDA,"State : Telangana
District : RANGAREDDY
Block : MAHESHWARAM"
4,36231801935,TSWREIS (GIRLS) MAHESHWARAM,"State : Telangana
District : RANGAREDDY
Block : MAHESHWARAM"
5,36231802709,AGHAKHAN ACADAMY,"State : Telangana
District : RANGAREDDY
Block : MAHESHWARAM"
6,36231803303,BHASHYAM BLOOMS HIGH SCHOOL,"State : Telangana
District : RANGAREDDY
Block : MAHESHWARAM"
7,36231801915,"MJPTBCWREIS SCHOOL, MAHESWARAM","State : Telangana
District : RANGAREDDY
Block : MAHESHWARAM"
