Seq No.,UDISE Code,School Name,School Location
1,36211500404,VIKAS SCHOOL,"State : Telangana
District : MEDCHAL
Block : MOODUCHINTHALAPALLY"
2,36211501004,GENIUS GRAMER SCHOOL,"State : Telangana
District : MEDCHAL
Block : MOODUCHINTHALAPALLY"
3,36211501305,"GOOD SHEPHERD SCHOOL, UDDEMARRI","State : Telangana
District : MEDCHAL
Block : MOODUCHINTHALAPALLY"
4,36211501005,"AKSHARA HIGH SCHOOL, JAGGAMGUDA","State : Telangana
District : MEDCHAL
Block : MOODUCHINTHALAPALLY"
5,36211500503,ARUNDHATHI VIDYLAYA,"State : Telangana
District : MEDCHAL
Block : MOODUCHINTHALAPALLY"
