Seq No.,UDISE Code,School Name,School Location
1,29210420501,GHPS MEDIMALLASANDRA,"State : Karnataka
District : BENGALURU RURAL
Block : HOSAKOTE"
2,29210419904,THE GREEN SCHOOL BANGALORE,"State : Karnataka
District : BENGALURU RURAL
Block : HOSAKOTE"
3,29210422023,JYOTHI VIDYA SAMSTHE,"State : Karnataka
District : BENGALURU RURAL
Block : HOSAKOTE"
