Seq No.,UDISE Code,School Name,School Location
1,36210600640,GOVT.HS SANATHNAGAR OLD,"State : Telangana
District : MEDCHAL
Block : BALANAGAR"
2,36210600828,ZPHS BALANAGAR,"State : Telangana
District : MEDCHAL
Block : BALANAGAR"
3,36210600519,ZPHS BABBUGUDA,"State : Telangana
District : MEDCHAL
Block : BALANAGAR"
4,36210600657,GOVT.HS SANATHNAGAR (RT),"State : Telangana
District : MEDCHAL
Block : BALANAGAR"
5,36210600873,TMREIS GIRLS BALANAGAR,"State : Telangana
District : MEDCHAL
Block : BALANAGAR"
