Seq No.,UDISE Code,School Name,School Location
1,36231002308,ZPHS LOYAPALLY,"State : Telangana
District : RANGAREDDY
Block : MANCHAL"
2,36231000910,"KGBV SCHOOL, MANCHAL","State : Telangana
District : RANGAREDDY
Block : MANCHAL"
3,36231002111,ZPHS ARUTLA,"State : Telangana
District : RANGAREDDY
Block : MANCHAL"
4,36231000905,ZPHS MANCHAL (B),"State : Telangana
District : RANGAREDDY
Block : MANCHAL"
5,36231001504,ZPHS RANGAPUR,"State : Telangana
District : RANGAREDDY
Block : MANCHAL"
6,36231002119,TSMS MANCHAL ARTULA,"State : Telangana
District : RANGAREDDY
Block : MANCHAL"
7,36231002113,ZPHS CHENNAREDDYGUDA,"State : Telangana
District : RANGAREDDY
Block : MANCHAL"
8,36231002309,I.C.F.SCHOOL,"State : Telangana
District : RANGAREDDY
Block : MANCHAL"
